Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Customer_Segment
12816.0,96,2,572.2,3,2,2,322,New & Potential
12817.0,281,3,690.98,2,2,2,222,Lost Customers
12818.0,178,2,1517.88,2,2,3,223,Lost Customers
12819.0,458,1,540.52,1,1,2,112,Lost Customers
12820.0,3,13,2647.94,4,4,4,444,VIP / Champions
12821.0,214,2,220.8,2,2,1,221,Lost Customers
12822.0,71,3,918.98,3,2,3,323,New & Potential
12823.0,75,18,6501.5,3,4,4,344,VIP / Champions
12824.0,60,1,397.12,3,1,2,312,New & Potential
12825.0,521,2,518.63,1,2,2,122,Lost Customers
12826.0,3,15,2928.69,4,4,4,444,VIP / Champions
12827.0,6,3,430.15000000000003,4,2,2,422,New & Potential
12828.0,3,6,1018.71,4,3,3,433,VIP / Champions
12829.0,322,4,345.35,2,3,2,232,Regulars
12830.0,38,7,6748.4,3,3,4,334,VIP / Champions
12831.0,262,3,451.11,2,2,2,222,Lost Customers
12832.0,32,2,383.03,3,2,2,322,New & Potential
12833.0,145,1,417.38,2,1,2,212,Lost Customers
12834.0,283,1,312.38,2,1,1,211,Lost Customers
12835.0,418,49,6018.67,1,4,4,144,At Risk (Loyal but leaving)
12836.0,59,17,6546.47,3,4,4,344,VIP / Champions
12837.0,173,2,688.41,2,2,2,222,Lost Customers
12838.0,34,12,3376.03,3,4,4,344,VIP / Champions
12839.0,3,31,9927.83,4,4,4,444,VIP / Champions
12840.0,144,11,4013.87,2,4,4,244,At Risk (Loyal but leaving)
12841.0,5,42,7390.4800000000005,4,4,4,444,VIP / Champions
12842.0,70,4,1917.99,3,3,3,333,VIP / Champions
12843.0,66,34,6345.61,3,4,4,344,VIP / Champions
12844.0,29,4,648.6,3,3,2,332,Regulars
12845.0,267,4,354.09,2,3,2,232,Regulars
12846.0,682,1,15.58,1,1,1,111,Lost Customers
12847.0,22,2,1636.8999999999999,4,2,3,423,New & Potential
12848.0,676,1,208.0,1,1,1,111,Lost Customers
12849.0,31,6,3090.56,3,3,4,334,VIP / Champions
12850.0,446,1,330.0,1,1,2,112,Lost Customers
12851.0,97,2,284.13,2,2,1,221,Lost Customers
12852.0,290,2,299.75,2,2,1,221,Lost Customers
12853.0,108,16,3728.5,2,4,4,244,At Risk (Loyal but leaving)
12854.0,79,11,2922.37,3,4,4,344,VIP / Champions
12855.0,373,4,650.9399999999999,2,3,2,232,Regulars
12856.0,8,8,2162.68,4,3,3,433,VIP / Champions
12857.0,211,7,3684.25,2,3,4,234,At Risk (Loyal but leaving)
12858.0,383,2,151.73,1,2,1,121,Lost Customers
12859.0,459,1,575.1,1,1,2,112,Lost Customers
12860.0,693,1,55.47,1,1,1,111,Lost Customers
12861.0,620,1,68.25,1,1,1,111,Lost Customers
12862.0,426,2,1008.3199999999999,1,2,3,123,Lost Customers
12863.0,52,7,2775.5499999999997,3,3,4,334,VIP / Champions
12864.0,138,2,299.57,2,2,1,221,Lost Customers
12865.0,26,5,3303.31,3,3,4,334,VIP / Champions
12866.0,283,3,1227.35,2,2,3,223,Lost Customers
12867.0,26,16,7862.69,3,4,4,344,VIP / Champions
12868.0,186,8,2247.06,2,3,4,234,At Risk (Loyal but leaving)
12869.0,682,1,337.66999999999996,1,1,2,112,Lost Customers
12870.0,366,4,1647.15,2,3,3,233,At Risk (Loyal but leaving)
12871.0,84,3,744.02,3,2,2,322,New & Potential
12872.0,327,13,3678.34,2,4,4,244,At Risk (Loyal but leaving)
12873.0,282,3,2027.3,2,2,3,223,Lost Customers
12874.0,385,3,933.42,1,2,3,123,Lost Customers
12875.0,143,5,1356.99,2,3,3,233,At Risk (Loyal but leaving)
12876.0,58,5,4068.59,3,3,4,334,VIP / Champions
12877.0,4,20,2955.17,4,4,4,444,VIP / Champions
12878.0,18,3,841.64,4,2,2,422,New & Potential
12879.0,45,4,552.5699999999999,3,3,2,332,Regulars
12880.0,382,2,640.13,1,2,2,122,Lost Customers
12881.0,276,1,298.0,2,1,1,211,Lost Customers
12882.0,9,2,1463.04,4,2,3,423,New & Potential
12883.0,25,4,703.47,4,3,2,432,Regulars
12884.0,88,1,309.05,3,1,1,311,New & Potential
12885.0,63,4,1158.27,3,3,3,333,VIP / Champions
12886.0,68,3,1351.09,3,2,3,323,New & Potential
12887.0,384,1,222.4,1,1,1,111,Lost Customers
12888.0,214,4,313.77,2,3,1,231,Regulars
12889.0,381,6,365.66,2,3,2,232,Regulars
12890.0,24,2,717.27,4,2,2,422,New & Potential
12891.0,186,12,819.5,2,4,2,242,Regulars
12892.0,397,1,263.38,1,1,1,111,Lost Customers
12893.0,31,1,188.14,3,1,1,311,New & Potential
12894.0,575,1,157.35,1,1,1,111,Lost Customers
12895.0,42,3,347.3,3,2,2,322,New & Potential
12896.0,731,1,-29.75,1,1,1,111,Lost Customers
12897.0,205,4,514.25,2,3,2,232,Regulars
12898.0,464,2,310.96000000000004,1,2,1,121,Lost Customers
12899.0,414,1,366.4,1,1,2,112,Lost Customers
12900.0,422,1,340.33,1,1,2,112,Lost Customers
12901.0,9,36,16293.1,4,4,4,444,VIP / Champions
12902.0,265,1,138.68,2,1,1,211,Lost Customers
12903.0,429,1,833.53,1,1,2,112,Lost Customers
12904.0,18,2,509.58,4,2,2,422,New & Potential
12905.0,577,3,1011.82,1,2,3,123,Lost Customers
12906.0,12,5,2919.81,4,3,4,434,VIP / Champions
12907.0,396,3,440.36,1,2,2,122,Lost Customers
12908.0,59,7,1272.0,3,3,3,333,VIP / Champions
12909.0,40,13,3034.77,3,4,4,344,VIP / Champions
12910.0,23,14,5747.02,4,4,4,444,VIP / Champions
12911.0,552,1,1680.47,1,1,3,113,Lost Customers
12912.0,3,5,1662.3,4,3,3,433,VIP / Champions
12913.0,5,13,6700.860000000001,4,4,4,444,VIP / Champions
12914.0,401,1,223.98,1,1,1,111,Lost Customers
12915.0,149,8,1084.85,2,3,3,233,At Risk (Loyal but leaving)
12916.0,139,8,4630.22,2,3,4,234,At Risk (Loyal but leaving)
12917.0,128,8,4329.5,2,3,4,234,At Risk (Loyal but leaving)
12918.0,626,3,-10953.5,1,2,1,121,Lost Customers
12919.0,8,8,1301.44,4,3,3,433,VIP / Champions
12920.0,17,4,488.09000000000003,4,3,2,432,Regulars
12921.0,4,103,34639.45,4,4,4,444,VIP / Champions
12922.0,161,1,405.38,2,1,2,212,Lost Customers
12923.0,64,3,789.87,3,2,2,322,New & Potential
12924.0,88,14,2423.15,3,4,4,344,VIP / Champions
12925.0,5,3,729.3299999999999,4,2,2,422,New & Potential
12926.0,411,4,1548.46,1,3,3,133,At Risk (Loyal but leaving)
12927.0,395,1,197.31,1,1,1,111,Lost Customers
12928.0,35,12,4304.89,3,4,4,344,VIP / Champions
12929.0,122,2,105.1,2,2,1,221,Lost Customers
12930.0,78,4,409.9,3,3,2,332,Regulars
12931.0,22,71,71299.67,4,4,4,444,VIP / Champions
12932.0,539,8,1698.56,1,3,3,133,At Risk (Loyal but leaving)
12933.0,24,11,1627.28,4,4,3,443,VIP / Champions
12934.0,737,1,181.65,1,1,1,111,Lost Customers
12935.0,2,19,4182.01,4,4,4,444,VIP / Champions
12936.0,17,5,1012.9,4,3,3,433,VIP / Champions
12937.0,15,9,3097.61,4,4,4,444,VIP / Champions
12938.0,26,1,114.14,3,1,1,311,New & Potential
12939.0,64,20,25264.8,3,4,4,344,VIP / Champions
12940.0,46,4,876.29,3,3,3,333,VIP / Champions
12941.0,724,1,377.49,1,1,2,112,Lost Customers
12942.0,131,3,942.65,2,2,3,223,Lost Customers
12943.0,301,4,489.0,2,3,2,232,Regulars
12944.0,36,2,604.51,3,2,2,322,New & Potential
12945.0,288,2,900.11,2,2,3,223,Lost Customers
12946.0,437,1,324.45,1,1,1,111,Lost Customers
12947.0,144,11,1711.33,2,4,3,243,At Risk (Loyal but leaving)
12948.0,16,10,2306.18,4,4,4,444,VIP / Champions
12949.0,31,28,15391.0,3,4,4,344,VIP / Champions
12950.0,2,3,1843.0,4,2,3,423,New & Potential
12951.0,9,20,3164.42,4,4,4,444,VIP / Champions
12952.0,6,5,1382.8400000000001,4,3,3,433,VIP / Champions
12953.0,10,2,828.8100000000001,4,2,2,422,New & Potential
12954.0,639,1,162.45,1,1,1,111,Lost Customers
12955.0,1,14,4734.26,4,4,4,444,VIP / Champions
12956.0,306,4,521.89,2,3,2,232,Regulars
12957.0,4,21,8628.42,4,4,4,444,VIP / Champions
12958.0,400,2,539.49,1,2,2,122,Lost Customers
12959.0,484,2,133.35,1,2,1,121,Lost Customers
12960.0,414,4,1322.07,1,3,3,133,At Risk (Loyal but leaving)
12961.0,379,1,211.99,2,1,1,211,Lost Customers
12962.0,7,2,266.39,4,2,1,421,New & Potential
12963.0,8,14,3512.79,4,4,4,444,VIP / Champions
12964.0,437,1,132.24,1,1,1,111,Lost Customers
12965.0,89,1,771.91,3,1,2,312,New & Potential
12966.0,10,1,160.18,4,1,1,411,New & Potential
12967.0,3,5,3840.77,4,3,4,434,VIP / Champions
12968.0,112,1,135.95,2,1,1,211,Lost Customers
12969.0,603,1,122.45,1,1,1,111,Lost Customers
12970.0,7,10,1524.97,4,4,3,443,VIP / Champions
12971.0,4,120,15482.74,4,4,4,444,VIP / Champions
12972.0,414,6,1115.95,1,3,3,133,At Risk (Loyal but leaving)
12973.0,414,1,385.55,1,1,2,112,Lost Customers
12974.0,198,2,408.95,2,2,2,222,Lost Customers
12975.0,430,8,1993.99,1,3,3,133,At Risk (Loyal but leaving)
12976.0,212,8,3156.38,2,3,4,234,At Risk (Loyal but leaving)
12977.0,156,4,517.63,2,3,2,232,Regulars
12978.0,385,6,2496.07,1,3,4,134,At Risk (Loyal but leaving)
12979.0,729,2,479.53999999999996,1,2,2,122,Lost Customers
12980.0,156,26,15909.390000000001,2,4,4,244,At Risk (Loyal but leaving)
12981.0,30,2,372.21999999999997,3,2,2,322,New & Potential
12982.0,240,17,2562.12,2,4,4,244,At Risk (Loyal but leaving)
12983.0,598,1,490.08000000000004,1,1,2,112,Lost Customers
12984.0,19,1,97.5,4,1,1,411,New & Potential
12985.0,1,3,1215.6200000000001,4,2,3,423,New & Potential
12986.0,403,12,1991.5900000000001,1,4,3,143,At Risk (Loyal but leaving)
12987.0,74,6,1298.51,3,3,3,333,VIP / Champions
12988.0,292,1,535.32,2,1,2,212,Lost Customers
12989.0,3,39,12846.8,4,4,4,444,VIP / Champions
12990.0,31,7,955.5,3,3,3,333,VIP / Champions
12991.0,23,3,764.82,4,2,2,422,New & Potential
12992.0,725,1,93.35000000000001,1,1,1,111,Lost Customers
12993.0,23,10,1191.26,4,4,3,443,VIP / Champions
12994.0,4,5,902.22,4,3,3,433,VIP / Champions
12995.0,78,2,200.72,3,2,1,321,New & Potential
12996.0,376,1,355.5,2,1,2,212,Lost Customers
12997.0,22,16,2065.11,4,4,3,443,VIP / Champions
12998.0,493,4,897.38,1,3,3,133,At Risk (Loyal but leaving)
12999.0,196,3,455.88,2,2,2,222,Lost Customers
13000.0,107,5,965.0,2,3,3,233,At Risk (Loyal but leaving)
13001.0,4,37,24136.05,4,4,4,444,VIP / Champions
13002.0,318,3,414.13,2,2,2,222,Lost Customers
13003.0,106,3,149.05,2,2,1,221,Lost Customers
13004.0,12,46,11143.99,4,4,4,444,VIP / Champions
13005.0,174,6,935.03,2,3,3,233,At Risk (Loyal but leaving)
13006.0,56,1,81.57,3,1,1,311,New & Potential
13007.0,580,1,175.25,1,1,1,111,Lost Customers
13008.0,323,7,543.28,2,3,2,232,Regulars
13009.0,673,1,234.0,1,1,1,111,Lost Customers
13010.0,374,2,330.12,2,2,2,222,Lost Customers
13011.0,372,1,101.10000000000001,2,1,1,211,Lost Customers
13012.0,9,15,2591.1800000000003,4,4,4,444,VIP / Champions
13013.0,1,31,12601.82,4,4,4,444,VIP / Champions
13014.0,3,18,5220.83,4,4,4,444,VIP / Champions
13015.0,53,14,6465.72,3,4,4,344,VIP / Champions
13016.0,73,3,789.89,3,2,2,322,New & Potential
13017.0,7,1,204.0,4,1,1,411,New & Potential
13018.0,16,37,9742.81,4,4,4,444,VIP / Champions
13019.0,379,8,1212.95,2,3,3,233,At Risk (Loyal but leaving)
13020.0,548,5,606.96,1,3,2,132,Regulars
13021.0,4,24,4786.38,4,4,4,444,VIP / Champions
13022.0,430,1,65.3,1,1,1,111,Lost Customers
13023.0,64,3,1449.03,3,2,3,323,New & Potential
13024.0,464,3,535.42,1,2,2,122,Lost Customers
13025.0,732,1,323.39,1,1,1,111,Lost Customers
13026.0,1,13,1690.12,4,4,3,443,VIP / Champions
13027.0,114,23,17148.0,2,4,4,244,At Risk (Loyal but leaving)
13028.0,23,3,659.68,4,2,2,422,New & Potential
13029.0,31,5,1927.3,3,3,3,333,VIP / Champions
13030.0,11,2,1227.22,4,2,3,423,New & Potential
13031.0,407,5,3419.27,1,3,4,134,At Risk (Loyal but leaving)
13032.0,39,11,2817.59,3,4,4,344,VIP / Champions
13033.0,357,2,220.55,2,2,1,221,Lost Customers
13034.0,55,3,922.68,3,2,3,323,New & Potential
13035.0,58,4,1328.95,3,3,3,333,VIP / Champions
13036.0,685,1,307.1,1,1,1,111,Lost Customers
13037.0,138,16,3842.55,2,4,4,244,At Risk (Loyal but leaving)
13038.0,80,3,908.46,3,2,3,323,New & Potential
13039.0,584,4,1010.73,1,3,3,133,At Risk (Loyal but leaving)
13040.0,9,2,676.99,4,2,2,422,New & Potential
13041.0,451,4,799.13,1,3,2,132,Regulars
13042.0,584,4,1522.79,1,3,3,133,At Risk (Loyal but leaving)
13043.0,254,2,471.57,2,2,2,222,Lost Customers
13044.0,291,13,4824.2,2,4,4,244,At Risk (Loyal but leaving)
13045.0,99,3,808.92,2,2,2,222,Lost Customers
13046.0,31,3,949.25,3,2,3,323,New & Potential
13047.0,32,42,8466.72,3,4,4,344,VIP / Champions
13048.0,14,13,4035.16,4,4,4,444,VIP / Champions
13049.0,64,5,1384.14,3,3,3,333,VIP / Champions
13050.0,9,57,11822.44,4,4,4,444,VIP / Champions
13051.0,579,2,155.8,1,2,1,121,Lost Customers
13052.0,212,7,3168.53,2,3,4,234,At Risk (Loyal but leaving)
13053.0,622,1,127.65,1,1,1,111,Lost Customers
13054.0,682,1,-14.0,1,1,1,111,Lost Customers
13055.0,64,6,2292.5099999999998,3,3,4,334,VIP / Champions
13056.0,551,1,209.48,1,1,1,111,Lost Customers
13057.0,530,4,540.74,1,3,2,132,Regulars
13058.0,25,3,271.40000000000003,4,2,1,421,New & Potential
13059.0,250,12,2272.62,2,4,4,244,At Risk (Loyal but leaving)
13060.0,254,1,307.53,2,1,1,211,Lost Customers
13061.0,72,1,248.61,3,1,1,311,New & Potential
13062.0,191,1,346.98,2,1,2,212,Lost Customers
13063.0,481,1,188.4,1,1,1,111,Lost Customers
13064.0,13,6,1680.74,4,3,3,433,VIP / Champions
13065.0,373,6,1255.96,2,3,3,233,At Risk (Loyal but leaving)
13066.0,24,3,430.9,4,2,2,422,New & Potential
13067.0,82,3,508.51,3,2,2,322,New & Potential
13068.0,10,2,344.0,4,2,2,422,New & Potential
13069.0,1,42,8747.47,4,4,4,444,VIP / Champions
13070.0,192,5,743.9,2,3,2,232,Regulars
13071.0,612,1,129.22,1,1,1,111,Lost Customers
13072.0,267,1,177.15,2,1,1,211,Lost Customers
13073.0,411,2,418.08,1,2,2,122,Lost Customers
13074.0,511,5,1362.8400000000001,1,3,3,133,At Risk (Loyal but leaving)
13075.0,130,1,919.61,2,1,3,213,Lost Customers
13076.0,458,1,135.4,1,1,1,111,Lost Customers
13077.0,1,14,3040.17,4,4,4,444,VIP / Champions
13078.0,1,95,28883.83,4,4,4,444,VIP / Champions
13079.0,4,6,419.18,4,3,2,432,Regulars
13080.0,179,5,260.83,2,3,1,231,Regulars
13081.0,1,44,58328.15,4,4,4,444,VIP / Champions
13082.0,126,25,7268.92,2,4,4,244,At Risk (Loyal but leaving)
13083.0,4,3,395.43,4,2,2,422,New & Potential
13084.0,488,2,116.44999999999999,1,2,1,121,Lost Customers
13085.0,158,10,1459.46,2,4,3,243,At Risk (Loyal but leaving)
13086.0,383,1,439.33000000000004,1,1,2,112,Lost Customers
13087.0,726,1,313.64,1,1,1,111,Lost Customers
13088.0,417,1,236.11,1,1,1,111,Lost Customers
13089.0,3,247,113214.19,4,4,4,444,VIP / Champions
13090.0,9,30,13771.28,4,4,4,444,VIP / Champions
13091.0,21,6,-130.21999999999997,4,3,1,431,Regulars
13092.0,71,15,2007.33,3,4,3,343,VIP / Champions
13093.0,267,88,54073.729999999996,2,4,4,244,At Risk (Loyal but leaving)
13094.0,21,17,2214.6600000000003,4,4,4,444,VIP / Champions
13095.0,71,1,74.39999999999999,3,1,1,311,New & Potential
13096.0,394,1,419.70000000000005,1,1,2,112,Lost Customers
13097.0,33,40,12861.73,3,4,4,344,VIP / Champions
13098.0,1,41,28658.88,4,4,4,444,VIP / Champions
13099.0,99,1,207.35999999999999,2,1,1,211,Lost Customers
13100.0,625,1,-1598.67,1,1,1,111,Lost Customers
13101.0,234,4,695.4,2,3,2,232,Regulars
13102.0,1,42,11440.12,4,4,4,444,VIP / Champions
13103.0,40,3,709.64,3,2,2,322,New & Potential
13104.0,3,9,1709.1,4,4,3,443,VIP / Champions
13105.0,436,1,72.0,1,1,1,111,Lost Customers
13106.0,129,3,586.46,2,2,2,222,Lost Customers
13107.0,44,15,5109.62,3,4,4,344,VIP / Champions
13108.0,373,2,1098.52,2,2,3,223,Lost Customers
13109.0,3,7,1107.58,4,3,3,433,VIP / Champions
13110.0,31,14,2896.17,3,4,4,344,VIP / Champions
13111.0,719,1,321.88000000000005,1,1,1,111,Lost Customers
13112.0,541,3,-5.44,1,2,1,121,Lost Customers
13113.0,1,60,16600.25,4,4,4,444,VIP / Champions
13114.0,731,1,234.38,1,1,1,111,Lost Customers
13115.0,9,23,5374.45,4,4,4,444,VIP / Champions
13116.0,117,2,485.19,2,2,2,222,Lost Customers
13117.0,22,19,2642.11,4,4,4,444,VIP / Champions
13118.0,20,12,2334.1,4,4,4,444,VIP / Champions
13119.0,669,1,134.9,1,1,1,111,Lost Customers
13120.0,239,1,30.599999999999998,2,1,1,211,Lost Customers
13121.0,269,2,254.73,2,2,1,221,Lost Customers
13122.0,94,2,922.39,3,2,3,323,New & Potential
13123.0,473,2,506.75,1,2,2,122,Lost Customers
13124.0,90,4,4782.45,3,3,4,334,VIP / Champions
13125.0,524,1,158.57,1,1,1,111,Lost Customers
13126.0,5,19,3902.47,4,4,4,444,VIP / Champions
13127.0,78,1,259.17,3,1,1,311,New & Potential
13128.0,631,1,263.5,1,1,1,111,Lost Customers
13129.0,452,2,233.25,1,2,1,121,Lost Customers
13130.0,94,1,64.0,3,1,1,311,New & Potential
13131.0,23,8,3279.77,4,3,4,434,VIP / Champions
13132.0,262,1,77.3,2,1,1,211,Lost Customers
13133.0,274,3,200.45000000000002,2,2,1,221,Lost Customers
13134.0,73,9,2422.28,3,4,4,344,VIP / Champions
13135.0,197,2,3371.45,2,2,4,224,Lost Customers
13136.0,50,24,6077.8,3,4,4,344,VIP / Champions
13137.0,11,17,7667.37,4,4,4,444,VIP / Champions
13138.0,22,8,1454.49,4,3,3,433,VIP / Champions
13139.0,16,9,8193.83,4,4,4,444,VIP / Champions
13140.0,108,5,1215.68,2,3,3,233,At Risk (Loyal but leaving)
13141.0,85,21,7536.63,3,4,4,344,VIP / Champions
13142.0,19,1,307.09,4,1,1,411,New & Potential
13143.0,582,2,399.2,1,2,2,122,Lost Customers
13144.0,333,2,135.35,2,2,1,221,Lost Customers
13145.0,40,8,1419.77,3,3,3,333,VIP / Champions
13146.0,26,1,228.91,3,1,1,311,New & Potential
13147.0,10,4,712.8000000000001,4,3,2,432,Regulars
13148.0,29,36,8123.6,3,4,4,344,VIP / Champions
13149.0,14,4,1676.06,4,3,3,433,VIP / Champions
13150.0,471,4,435.02,1,3,2,132,Regulars
13151.0,203,5,2511.69,2,3,4,234,At Risk (Loyal but leaving)
13152.0,417,9,2114.98,1,4,3,143,At Risk (Loyal but leaving)
13153.0,6,1,486.22,4,1,2,412,New & Potential
13154.0,144,5,997.4300000000001,2,3,3,233,At Risk (Loyal but leaving)
13155.0,33,6,1750.18,3,3,3,333,VIP / Champions
13156.0,385,3,1586.54,1,2,3,123,Lost Customers
13157.0,49,10,5667.71,3,4,4,344,VIP / Champions
13158.0,95,5,1508.18,3,3,3,333,VIP / Champions
13159.0,9,5,1379.75,4,3,3,433,VIP / Champions
13160.0,22,1,91.8,4,1,1,411,New & Potential
13161.0,313,2,478.88,2,2,2,222,Lost Customers
13162.0,122,19,9116.94,2,4,4,244,At Risk (Loyal but leaving)
13163.0,610,2,0.0,1,2,1,121,Lost Customers
13164.0,569,3,297.46000000000004,1,2,1,121,Lost Customers
13165.0,46,3,1451.16,3,2,3,323,New & Potential
13166.0,282,3,881.68,2,2,3,223,Lost Customers
13167.0,19,5,1125.15,4,3,3,433,VIP / Champions
13168.0,36,6,1866.26,3,3,3,333,VIP / Champions
13169.0,64,3,840.08,3,2,2,322,New & Potential
13170.0,27,1,116.00999999999999,3,1,1,311,New & Potential
13171.0,8,5,426.81,4,3,2,432,Regulars
13172.0,400,1,69.6,1,1,1,111,Lost Customers
13173.0,4,13,2620.5,4,4,4,444,VIP / Champions
13174.0,16,12,9494.84,4,4,4,444,VIP / Champions
13175.0,554,4,793.1,1,3,2,132,Regulars
13176.0,46,1,492.84,3,1,2,312,New & Potential
13177.0,65,2,512.2,3,2,2,322,New & Potential
13178.0,26,25,13997.89,3,4,4,344,VIP / Champions
13179.0,619,1,572.3100000000001,1,1,2,112,Lost Customers
13180.0,607,1,86.10000000000001,1,1,1,111,Lost Customers
13181.0,381,1,359.69,2,1,2,212,Lost Customers
13182.0,45,1,121.18,3,1,1,311,New & Potential
13183.0,8,18,7010.88,4,4,4,444,VIP / Champions
13184.0,15,12,1648.79,4,4,3,443,VIP / Champions
13185.0,268,1,71.4,2,1,1,211,Lost Customers
13186.0,40,5,1539.69,3,3,3,333,VIP / Champions
13187.0,337,5,348.31,2,3,2,232,Regulars
13188.0,11,1,114.60000000000001,4,1,1,411,New & Potential
13189.0,19,2,260.68,4,2,1,421,New & Potential
13190.0,544,4,518.76,1,3,2,132,Regulars
13191.0,658,1,164.69,1,1,1,111,Lost Customers
13192.0,95,8,2544.53,3,3,4,334,VIP / Champions
13193.0,61,1,117.88,3,1,1,311,New & Potential
13194.0,136,2,472.78,2,2,2,222,Lost Customers
13195.0,414,1,172.38,1,1,1,111,Lost Customers
13196.0,11,8,3059.64,4,3,4,434,VIP / Champions
13197.0,610,1,373.01000000000005,1,1,2,112,Lost Customers
13198.0,10,12,4912.28,4,4,4,444,VIP / Champions
13199.0,4,69,16404.98,4,4,4,444,VIP / Champions
13200.0,19,4,870.09,4,3,3,433,VIP / Champions
13201.0,502,4,1240.6100000000001,1,3,3,133,At Risk (Loyal but leaving)
13202.0,379,8,1571.35,2,3,3,233,At Risk (Loyal but leaving)
13203.0,10,11,2630.55,4,4,4,444,VIP / Champions
13204.0,731,1,966.6600000000001,1,1,3,113,Lost Customers
13205.0,443,1,2803.2,1,1,4,114,Lost Customers
13206.0,400,15,8280.13,1,4,4,144,At Risk (Loyal but leaving)
13207.0,15,4,535.86,4,3,2,432,Regulars
13208.0,59,10,1970.5,3,4,3,343,VIP / Champions
13209.0,30,16,8438.06,3,4,4,344,VIP / Champions
13210.0,94,1,353.48,3,1,2,312,New & Potential
13211.0,10,12,2706.87,4,4,4,444,VIP / Champions
13212.0,9,4,780.58,4,3,2,432,Regulars
13213.0,57,14,3834.62,3,4,4,344,VIP / Champions
13214.0,418,7,3264.23,1,3,4,134,At Risk (Loyal but leaving)
13215.0,402,1,81.6,1,1,1,111,Lost Customers
13216.0,268,1,333.74,2,1,2,212,Lost Customers
13217.0,122,6,266.12,2,3,1,231,Regulars
13218.0,127,1,62.63999999999999,2,1,1,211,Lost Customers
13219.0,618,1,76.23,1,1,1,111,Lost Customers
13220.0,78,5,1336.0900000000001,3,3,3,333,VIP / Champions
13221.0,240,2,847.41,2,2,3,223,Lost Customers
13222.0,577,1,88.5,1,1,1,111,Lost Customers
13223.0,200,6,969.1200000000001,2,3,3,233,At Risk (Loyal but leaving)
13224.0,60,3,2150.85,3,2,3,323,New & Potential
13225.0,3,17,15879.27,4,4,4,444,VIP / Champions
13226.0,273,2,312.46,2,2,1,221,Lost Customers
13227.0,202,1,257.7,2,1,1,211,Lost Customers
13228.0,81,1,358.0,3,1,2,312,New & Potential
13229.0,226,1,160.95,2,1,1,211,Lost Customers
13230.0,4,31,6317.22,4,4,4,444,VIP / Champions
13231.0,546,1,-355.2,1,1,1,111,Lost Customers
13232.0,13,7,1357.6,4,3,3,433,VIP / Champions
13233.0,74,4,1176.46,3,3,3,333,VIP / Champions
13234.0,673,2,356.95,1,2,2,122,Lost Customers
13235.0,212,2,101.17000000000007,2,2,1,221,Lost Customers
13236.0,25,3,727.27,4,2,2,422,New & Potential
13237.0,388,1,643.0,1,1,2,112,Lost Customers
13238.0,11,7,986.73,4,3,3,433,VIP / Champions
13239.0,262,6,1579.84,2,3,3,233,At Risk (Loyal but leaving)
13240.0,96,9,1661.17,3,4,3,343,VIP / Champions
13241.0,412,1,115.58,1,1,1,111,Lost Customers
13242.0,112,7,699.4,2,3,2,232,Regulars
13243.0,203,5,1278.04,2,3,3,233,At Risk (Loyal but leaving)
13244.0,93,1,121.74000000000001,3,1,1,311,New & Potential
13245.0,51,2,989.22,3,2,3,323,New & Potential
13246.0,18,14,3277.68,4,4,4,444,VIP / Champions
13247.0,18,4,501.12,4,3,2,432,Regulars
13248.0,125,2,465.68,2,2,2,222,Lost Customers
13249.0,92,9,1608.93,3,4,3,343,VIP / Champions
13250.0,453,3,248.54000000000002,1,2,1,121,Lost Customers
13251.0,402,1,252.68,1,1,1,111,Lost Customers
13252.0,394,3,341.3,1,2,2,122,Lost Customers
13253.0,157,4,2951.11,2,3,4,234,At Risk (Loyal but leaving)
13254.0,376,1,51.410000000000004,2,1,1,211,Lost Customers
13255.0,4,4,895.61,4,3,3,433,VIP / Champions
13256.0,14,1,0.0,4,1,1,411,New & Potential
13257.0,428,3,117.95,1,2,1,121,Lost Customers
13258.0,12,5,1035.18,4,3,3,433,VIP / Champions
13259.0,62,9,1433.38,3,4,3,343,VIP / Champions
13260.0,61,1,557.62,3,1,2,312,New & Potential
13261.0,269,2,944.1,2,2,3,223,Lost Customers
13262.0,263,3,573.45,2,2,2,222,Lost Customers
13263.0,1,39,8704.69,4,4,4,444,VIP / Champions
13264.0,443,1,722.5600000000001,1,1,2,112,Lost Customers
13265.0,53,5,2107.66,3,3,3,333,VIP / Champions
13266.0,11,30,5965.3,4,4,4,444,VIP / Champions
13267.0,3,50,9512.210000000001,4,4,4,444,VIP / Champions
13268.0,18,15,3167.64,4,4,4,444,VIP / Champions
13269.0,1,30,8861.39,4,4,4,444,VIP / Champions
13270.0,366,1,1180.0,2,1,3,213,Lost Customers
13271.0,37,2,178.26,3,2,1,321,New & Potential
13272.0,31,2,276.56,3,2,1,321,New & Potential
13273.0,113,1,138.98,2,1,1,211,Lost Customers
